matricula_hash,estado,cantidad_consorcios,tiene_sanciones
e8f4e8455a29aec0,SIN ACTUALIZAR,0,No
20d0fbf03df31f3d,SIN ACTUALIZAR,0,No
a9bb528ed82c6b31,SIN ACTUALIZAR,0,No
7bf3c227f531b4cd,SIN ACTUALIZAR,0,Sí
3ab8cc4279536204,SIN ACTUALIZAR,0,No
50570cbca8445cfb,SIN ACTUALIZAR,0,Sí
16a8f1ab8305800c,SIN ACTUALIZAR,0,No
c086d47afa459bf2,SIN ACTUALIZAR,0,No
a402603dcea9982b,SIN ACTUALIZAR,0,No
5c035fd112e0e070,SIN ACTUALIZAR,0,No
affd505d590d998c,SIN ACTUALIZAR,0,Sí
69aaff9a5942f959,SIN ACTUALIZAR,0,No
ed8c318c1a5d3e68,SIN ACTUALIZAR,0,No
4b2b41142406be0d,SIN ACTUALIZAR,0,No
9c273b9b6d8bff1e,SIN ACTUALIZAR,0,No
7a2bb47079b9d81e,SIN ACTUALIZAR,0,No
cd52774601bea7ac,SIN ACTUALIZAR,0,No
10e61101ca882721,SIN ACTUALIZAR,0,No
8c5674dda770c39e,SIN ACTUALIZAR,0,No
7044c21df9323f14,SIN ACTUALIZAR,1,No
82371fcb54a9d364,SIN ACTUALIZAR,1,No
b13fc05d1ab9ceab,ACTIVA,1,No
8d2617d61db661ba,ACTIVA,1,No
d6443a6487793750,ACTIVA,1,No
0c6dbdad91c6e340,SIN ACTUALIZAR,0,No
794085b394b246a0,ACTIVA,1,No
d111345e9ce285f7,SIN ACTUALIZAR,1,No
23591323fba453eb,SIN ACTUALIZAR,1,No
29fa6a2b095cd0f2,SIN ACTUALIZAR,1,No
81da74cdd40a7be6,SIN ACTUALIZAR,1,No
5901aee4bc888df5,ACTIVA,1,No
9a2828436192bf49,SIN ACTUALIZAR,1,No
f33b306389fcf1fc,SIN ACTUALIZAR,1,No
9744e9b73c0e307b,ACTIVA,1,No
8c91402db3756fd0,SIN ACTUALIZAR,1,No
9ff2fdd38208fa04,ACTIVA,1,No
2ec7c22ff8456434,SIN ACTUALIZAR,0,No
2a17761d30838a92,SIN ACTUALIZAR,1,No
97a3d725a8b47cd5,SIN ACTUALIZAR,1,No
ea37901ea6729572,SIN ACTUALIZAR,1,No
453147de581ea35f,SIN ACTUALIZAR,1,No
720929c852767966,SIN ACTUALIZAR,1,No
ee1de4914cc26e8f,SIN ACTUALIZAR,1,No
0c551c622db7a7fe,ACTIVA,1,No
d1a08ae1268b2fc1,SIN ACTUALIZAR,1,No
93af61ba9f335c50,SIN ACTUALIZAR,1,No
b0ae4a9395532425,ACTIVA,1,No
e5f4b224566103f2,SIN ACTUALIZAR,1,No
685c2d00961d08fb,ACTIVA,2,No
740ce4f545772d0f,SIN ACTUALIZAR,1,No
e88f0b20a903ce85,SIN ACTUALIZAR,1,No
0fc1d5a61ae16c66,ACTIVA,1,Sí
d3e777cf85e955eb,SIN ACTUALIZAR,1,No
a559ffbbf797ae70,ACTIVA,1,No
f79b1c8b527f4deb,ACTIVA,1,No
afa472a961fbcb09,SIN ACTUALIZAR,0,No
ffb8a68d5b41cb3e,SIN ACTUALIZAR,0,No
037cce21f9d47121,ACTIVA,0,No
b44891323cc7a2d7,SIN ACTUALIZAR,0,No
303e652fb5d5c3ea,ACTIVA,0,No
493ab7715d7f59d3,SIN ACTUALIZAR,0,No
d1e52f2d2f97f660,SIN ACTUALIZAR,0,No
8f2663f80092ecd8,SIN ACTUALIZAR,0,No
044bf64408e5532e,SIN ACTUALIZAR,0,No
641f2acadf337a56,SIN ACTUALIZAR,0,No
f653fb0d49b18e94,SIN ACTUALIZAR,0,No
25901bad3c898a01,ACTIVA,1,No
599efafe1ee22c8a,ACTIVA,1,No
b033c3254ca9a4b9,SIN ACTUALIZAR,2,No
fef1f3027ea88074,SIN ACTUALIZAR,1,No
bb92b8a22aab9859,SIN ACTUALIZAR,1,No
cbd84331da866f9d,SIN ACTUALIZAR,1,No
8fec47b1ade6347b,SIN ACTUALIZAR,1,No
8f49fe8a05605bbc,SIN ACTUALIZAR,2,No
60ba367de2c0c99a,ACTIVA,1,No
ee2fe0d2ab03e4c0,ACTIVA,1,No
2d7426d3d7b64f55,SIN ACTUALIZAR,1,No
3006a84a78b4c50b,SIN ACTUALIZAR,1,No
0e7133ab0ecacb4f,SIN ACTUALIZAR,1,No
5a59ee6d54fecef8,SIN ACTUALIZAR,2,No
322817f4854f2f71,SIN ACTUALIZAR,1,No
dcea4fa1f5fa5cbd,SIN ACTUALIZAR,1,No
cbfbf617a0d14b84,SIN ACTUALIZAR,1,No
da4b4dff45f1e3f1,ACTIVA,1,No
be7768e12d70fb63,ACTIVA,1,No
26c4ef8bc295400e,SIN ACTUALIZAR,1,No
385d4ec93f98d789,SIN ACTUALIZAR,1,No
2dce001ec7d6c004,ACTIVA,1,No
834f89542a71e3c7,SIN ACTUALIZAR,1,No
35b16d1551492b3e,SIN ACTUALIZAR,1,No
b3bad974ed019487,SIN ACTUALIZAR,1,No
218ad0f96fc11e7a,SIN ACTUALIZAR,2,Sí
60c4893828c76fb1,SIN ACTUALIZAR,1,No
09e93c98ff13a010,SIN ACTUALIZAR,1,No
3c7a48f0091d45ad,SIN ACTUALIZAR,1,No
484f4ed1203576cc,SIN ACTUALIZAR,1,No
20333b30ef06813d,SIN ACTUALIZAR,0,No
af864b0a4f77d494,SIN ACTUALIZAR,0,No
6f84d745efab29c6,SIN ACTUALIZAR,2,Sí
fabf5b7fedb3e62a,ACTIVA,6,No
9432d8024b8e052f,SIN ACTUALIZAR,1,No
e18fa102ecced256,SIN ACTUALIZAR,1,No
a1545d1fcafee8ee,SIN ACTUALIZAR,0,No
83e3b6f2a1ce99e9,SIN ACTUALIZAR,0,No
cbfba712a8623731,SIN ACTUALIZAR,0,No
f5e9525f2a13593c,SIN ACTUALIZAR,0,No
20b9d386745cd904,SIN ACTUALIZAR,0,No
edeea65724ab8f27,SIN ACTUALIZAR,0,No
76ae6b40619f3e0a,SIN ACTUALIZAR,0,No
84c6c2362865e35e,SIN ACTUALIZAR,0,No
7071b48f04c71a3c,SIN ACTUALIZAR,0,No
a81c6daaa46f2f72,ACTIVA,0,No
f4e39bf7f6794c0d,SIN ACTUALIZAR,0,No
a3306a4a382ae915,SIN ACTUALIZAR,0,No
3449ea6db5ab2387,SIN ACTUALIZAR,0,No
070167a5b89e9ff2,ACTIVA,1,No
e699683befd9f201,SIN ACTUALIZAR,1,No
640fa0873d93fe9e,ACTIVA,1,No
a934c244755c66ae,ACTIVA,1,No
cd26ce3d3b4f1b12,ACTIVA,1,No
9460ac87f5990588,ACTIVA,1,No
d5fafe287cac7dc0,SIN ACTUALIZAR,4,No
7e307f063358377a,SIN ACTUALIZAR,1,No
4d10b2f82e9e74cc,SIN ACTUALIZAR,1,No
fdef70125673de3c,SIN ACTUALIZAR,1,No
e9eb42635859a7f0,SIN ACTUALIZAR,1,No
c6d6b2bf6044e534,SIN ACTUALIZAR,0,No
3039fee25e808d3f,ACTIVA,2,No
0c4a4e8bb4d38f10,ACTIVA,1,No
5ff1a11109a6efd3,SIN ACTUALIZAR,2,No
3721385058b7e2ad,SIN ACTUALIZAR,1,No
0abe901d38f79879,SIN ACTUALIZAR,1,No
666fbca96b33ea8c,SIN ACTUALIZAR,1,No
1e591594003ace2f,SIN ACTUALIZAR,1,No
4a1b16ae35d4d189,ACTIVA,2,No
4cd2601d747d7c8b,SIN ACTUALIZAR,1,No
ddafe0dc90181d0c,SIN ACTUALIZAR,1,No
add6df0e67e05c87,SIN ACTUALIZAR,1,No
b854eb0851197107,SIN ACTUALIZAR,1,No
7ea33d715d7ef880,SIN ACTUALIZAR,2,No
77ca3049e89b991d,SIN ACTUALIZAR,2,No
5f471735e713849b,SIN ACTUALIZAR,1,No
1c17b607d29c175d,ACTIVA,1,No
d3f7b93181188db7,SIN ACTUALIZAR,1,No
191faff7207754a6,SIN ACTUALIZAR,1,No
2716f8d3dc8c2022,SIN ACTUALIZAR,1,No
7691d3bdc61e57b6,SIN ACTUALIZAR,1,No
c9505c17a252d3cf,SIN ACTUALIZAR,2,No
bc468a73be8fc3e4,SIN ACTUALIZAR,1,No
abe0ce25a75723f5,SIN ACTUALIZAR,1,No
eb98a00e85942ce4,ACTIVA,2,No
35c71bd7eaf46070,SIN ACTUALIZAR,0,No
da0176b4c76b2345,SIN ACTUALIZAR,0,No
d931fe4a33ad82c1,ACTIVA,0,No
8b9d2f4109debd6f,ACTIVA,0,No
14efe7909cbc806e,SIN ACTUALIZAR,0,No
2e77b490ebebc9dd,SIN ACTUALIZAR,0,No
8b37471d78e85ad8,ACTIVA,0,No
568b13a982d679c4,SIN ACTUALIZAR,0,No
43817c2619909949,SIN ACTUALIZAR,0,No
f12b1e7d28565788,ACTIVA,0,No
e2310acf6a8c78e5,SIN ACTUALIZAR,0,No
13dcb66d1830bc2c,SIN ACTUALIZAR,0,No
1d0ebea552eb43d0,ACTIVA,0,No
ac1270c5058af650,SIN ACTUALIZAR,0,No
38879b6376fbabdc,SIN ACTUALIZAR,0,No
d88c39de46401a31,SIN ACTUALIZAR,0,No
728edd27debc2046,SIN ACTUALIZAR,0,No
bda5459a0e2644a2,SIN ACTUALIZAR,0,No
de50a7572962ea01,SIN ACTUALIZAR,0,No
26c6954bc8571ca5,SIN ACTUALIZAR,0,No
878993918fc2c416,SIN ACTUALIZAR,0,No
131927c002782b5d,SIN ACTUALIZAR,0,No
d6da8b1e3b2432e1,SIN ACTUALIZAR,0,No
4ebbca3ca29aad23,SIN ACTUALIZAR,0,No
b28bb581f28c6301,SIN ACTUALIZAR,0,No
66fee1789fd31f86,SIN ACTUALIZAR,0,No
16cea6dfd98dc1f6,SIN ACTUALIZAR,0,No
1180705d05bb5bbe,SIN ACTUALIZAR,0,No
99b057c8e3461b97,SIN ACTUALIZAR,0,No
a79a343aec580495,SIN ACTUALIZAR,0,No
a77b3237cb73acfb,SIN ACTUALIZAR,0,No
258f31fc369c1710,SIN ACTUALIZAR,0,No
c7c63acc2b79f8ae,SIN ACTUALIZAR,0,No
955dfe160f51eb72,SIN ACTUALIZAR,0,No
89be545c95f75dbe,SIN ACTUALIZAR,0,No
934c47f36c16a58d,SIN ACTUALIZAR,0,No
2d5b95fe919779c4,SIN ACTUALIZAR,0,No
57971022aadc308f,ACTIVA,0,No
6114506a772204f7,SIN ACTUALIZAR,0,No
0354fa127deb6e3b,SIN ACTUALIZAR,0,No
fcee7e430b7b0618,SIN ACTUALIZAR,0,No
cb7593a6adb4b633,SIN ACTUALIZAR,0,No
d70ada757917455c,SIN ACTUALIZAR,0,No
808ba8c29edb1f89,SIN ACTUALIZAR,0,No
981f122ef83bbf77,SIN ACTUALIZAR,0,No
ecd0ea4e775800fe,SIN ACTUALIZAR,0,No
9a0251ab1bca1c47,SIN ACTUALIZAR,0,No
1e754257f5fc4a28,ACTIVA,0,No
43405dfb5c3fb7c2,SIN ACTUALIZAR,0,No
d054bfc75d1f0b1e,SIN ACTUALIZAR,0,No
a10b6b6aac040145,ACTIVA,0,No
21d79c60f58d912f,SIN ACTUALIZAR,0,No
da6a103cafcf90f7,ACTIVA,0,No
ea2db9f92dc6cc9f,SIN ACTUALIZAR,0,No
13324c96f0cb8550,SIN ACTUALIZAR,0,No
13c9370b295bef65,SIN ACTUALIZAR,0,No
637cb12f3fc001d6,SIN ACTUALIZAR,0,No
cc830be9dae15b28,SIN ACTUALIZAR,0,No
5c92d55ecbfdc0dc,SIN ACTUALIZAR,0,No
882555fb1b4a06b0,SIN ACTUALIZAR,0,No
8c2d775dfc75b428,SIN ACTUALIZAR,0,No
9f34c2714da80949,SIN ACTUALIZAR,0,No
884486e0e1e2bec9,SIN ACTUALIZAR,0,No
9ba37a22e4f57405,ACTIVA,0,No
ca0d9e7273c94d6e,SIN ACTUALIZAR,0,No
67e4b2c00ef9882f,SIN ACTUALIZAR,0,No
2c52230d64e3d2b6,SIN ACTUALIZAR,0,No
cd185509429cd1b1,SIN ACTUALIZAR,0,No
8433524328f7abaf,SIN ACTUALIZAR,0,No
69645d32e668bade,SIN ACTUALIZAR,0,No
6faeda436dddd39c,SIN ACTUALIZAR,0,No
d3c74a06e1b5f962,SIN ACTUALIZAR,0,No
419487a66d85c8f8,SIN ACTUALIZAR,0,No
2bc164b383ec4cdb,SIN ACTUALIZAR,0,No
7c7fead4c7112bf7,SIN ACTUALIZAR,0,No
ec9b8e7a0da6fa1d,SIN ACTUALIZAR,0,No
6786bcc91b97b9b0,SIN ACTUALIZAR,0,No
2e9b649aa61cf5fb,SIN ACTUALIZAR,0,No
15c98351e90e13ee,SIN ACTUALIZAR,0,No
1f76ff378fde84c8,SIN ACTUALIZAR,0,No
8c99fd9fc5ec1092,SIN ACTUALIZAR,0,No
74aa486106a183cd,SIN ACTUALIZAR,0,No
bd26cc4a8eba357c,SIN ACTUALIZAR,0,No
16251c20d0eff672,SIN ACTUALIZAR,0,Sí
9d47a3e8133d657c,SIN ACTUALIZAR,0,No
f21152d0b4f97b41,SIN ACTUALIZAR,0,No
5492da8979de59f2,SIN ACTUALIZAR,0,Sí
4e3c75d88bfee43f,SIN ACTUALIZAR,0,No
7e66cb9f3e58470e,SIN ACTUALIZAR,0,No
92e939f8447b602b,SIN ACTUALIZAR,0,No
41fd8bb687b8dc7c,SIN ACTUALIZAR,0,No
b1b9cbe9a6cf14eb,SIN ACTUALIZAR,0,No
cb3736ca94ccab54,SIN ACTUALIZAR,0,No
74361bf1b85b688e,SIN ACTUALIZAR,0,No
e2aabeaac667528d,SIN ACTUALIZAR,0,No
0bf366a6fdd64380,SIN ACTUALIZAR,0,No
c898b3c4675ed107,SIN ACTUALIZAR,0,No
6440e6a91202aedd,SIN ACTUALIZAR,0,No
bd2079738bf102a1,SIN ACTUALIZAR,0,No
5f1fe1c69d9c54b9,SIN ACTUALIZAR,0,No
4d4c1c36c59db173,SIN ACTUALIZAR,0,No
798a28345310cb87,SIN ACTUALIZAR,0,No
32502c3ae072641a,SIN ACTUALIZAR,0,No
f7f9097ce91960fe,SIN ACTUALIZAR,0,No
3d873a035196fcac,SIN ACTUALIZAR,0,No
c738b7bf89988cc0,SIN ACTUALIZAR,0,No
a685d286753f9010,SIN ACTUALIZAR,0,No
fd7aacebddf703f8,SIN ACTUALIZAR,0,No
c0f2535c2dfa2d03,SIN ACTUALIZAR,0,No
031299c8c3ea59d8,SIN ACTUALIZAR,0,No
ee79cb988b51dd93,SIN ACTUALIZAR,0,No
6d2d7450bcc1d3dd,SIN ACTUALIZAR,0,No
67458b5949442d9e,SIN ACTUALIZAR,0,No
1dc865d5dee04533,SIN ACTUALIZAR,0,No
9e15db34897b9d1e,SIN ACTUALIZAR,0,No
3646e8f854b0cfc7,SIN ACTUALIZAR,0,No
953d8233c2c05775,SIN ACTUALIZAR,0,No
560b29022e637e13,SIN ACTUALIZAR,0,No
7fdc02ec69158791,SIN ACTUALIZAR,0,No
18c5aebe805482cf,SIN ACTUALIZAR,0,No
fee49aa26d37f5e2,SIN ACTUALIZAR,0,No
c697e6a764c19509,SIN ACTUALIZAR,0,No
4310ae7e5053793f,ACTIVA,0,No
1765487b78f627ed,SIN ACTUALIZAR,0,No
b6d1489d546d7895,SIN ACTUALIZAR,0,No
cd6a2e3d71899ea0,SIN ACTUALIZAR,0,No
0da4b104c4d8589f,SIN ACTUALIZAR,0,No
6ce0ba238fbdb579,SIN ACTUALIZAR,0,No
df72b3530e92ae15,SIN ACTUALIZAR,0,No
5542f9c152f58f47,SIN ACTUALIZAR,0,No
56fe4b09b0b1481a,SIN ACTUALIZAR,0,No
294cd5558aede0e5,SIN ACTUALIZAR,0,No
12775b032eace177,SIN ACTUALIZAR,0,No
5f8d869fb478ab99,SIN ACTUALIZAR,0,No
4694daec5f4db4c0,ACTIVA,0,Sí
f894fe552dfde957,SIN ACTUALIZAR,0,No
4376e3ffe214fbe7,SIN ACTUALIZAR,0,No
f06736b003100572,SIN ACTUALIZAR,0,No
821196656a86a779,SIN ACTUALIZAR,0,No
e7bb14f4c55efcc9,SIN ACTUALIZAR,0,No
6938379a3f0929aa,SIN ACTUALIZAR,0,No
9bc7684b0d1c9ca8,SIN ACTUALIZAR,0,No
360c01e9b39f8bac,ACTIVA,0,No
405643505f4fefa4,SIN ACTUALIZAR,0,No
aa3bffa410b5c956,SIN ACTUALIZAR,0,No
2273fa6884e16050,SIN ACTUALIZAR,0,No
d9be692ccf8f3781,SIN ACTUALIZAR,0,No
6527563ce3bf397e,SIN ACTUALIZAR,0,No
6be598179d8e68ef,SIN ACTUALIZAR,0,No
cdec49fc280175bd,SIN ACTUALIZAR,0,No
bdcc8b4d625fad8d,SIN ACTUALIZAR,0,No
b4ece415deff514e,SIN ACTUALIZAR,0,No
9ab87114bfaf7f41,ACTIVA,0,No
51d78474a7884388,ACTIVA,0,No
5f2aac42fd23c3a3,SIN ACTUALIZAR,0,No
8c6da60e7413b003,SIN ACTUALIZAR,0,No
dc50a94325365105,SIN ACTUALIZAR,0,No
ea8114c29294bf6a,SIN ACTUALIZAR,0,No
2bb0406e8c10376d,SIN ACTUALIZAR,0,No
8a07001667ede824,ACTIVA,0,No
9efe6bb0b8606eb7,SIN ACTUALIZAR,0,No
3f6f25576155bb42,SIN ACTUALIZAR,0,No
e9c80a40f4a06237,SIN ACTUALIZAR,0,No
755ed0b3af740cd2,SIN ACTUALIZAR,0,No
a54c24856447febd,SIN ACTUALIZAR,0,No
cc222d104dd50a3f,SIN ACTUALIZAR,0,No
41aaa0c32d18e1c1,SIN ACTUALIZAR,0,No
97e7742a98e23377,SIN ACTUALIZAR,0,No
901eb9ea2901da02,SIN ACTUALIZAR,0,No
d847f0598621450f,SIN ACTUALIZAR,0,No
32ae70923fa92abb,SIN ACTUALIZAR,0,No
53754730f1c9ebcf,SIN ACTUALIZAR,0,No
f2b03e9952ad59e6,ACTIVA,0,No
4fc87f5f9c213a97,SIN ACTUALIZAR,0,No
d7bf868887161884,SIN ACTUALIZAR,0,No
de6ea636a980f5cd,SIN ACTUALIZAR,0,No
8f4abf226954ee17,SIN ACTUALIZAR,0,No
821f9161588f3e3d,SIN ACTUALIZAR,0,No
e4e39895e84b9a1c,SIN ACTUALIZAR,0,No
666f3094ce81bff7,SIN ACTUALIZAR,0,No
179ba901289d9b80,SIN ACTUALIZAR,0,No
3523d49f10f1f667,SIN ACTUALIZAR,0,No
b1c7f753016816ba,SIN ACTUALIZAR,0,No
8e3309ee6bb115d6,SIN ACTUALIZAR,0,No
462771fc8e506cc5,SIN ACTUALIZAR,0,No
fdc8e91b0da32211,SIN ACTUALIZAR,0,No
2bc0d0e792b8b2f5,SIN ACTUALIZAR,0,No
df53ef5a4128c36a,SIN ACTUALIZAR,0,No
c70f93672e75ba09,SIN ACTUALIZAR,0,No
62887f80db20da98,SIN ACTUALIZAR,0,No
2fec76ff3d191811,SIN ACTUALIZAR,0,No
9c67113a0ed4961d,SIN ACTUALIZAR,0,No
9ec0ec041bf15aae,SIN ACTUALIZAR,0,No
ba58962548a4615a,SIN ACTUALIZAR,0,No
0bac83d121af467d,SIN ACTUALIZAR,0,No
4d68971408a297ac,SIN ACTUALIZAR,0,No
f986a473de473adb,SIN ACTUALIZAR,0,No
ec02f0a40bbe7f3c,ACTIVA,0,No
492a70c75873387b,SIN ACTUALIZAR,0,No
5b6cefbd82c485f8,ACTIVA,0,No
4269fdab0a9ae3cd,SIN ACTUALIZAR,0,No
42f515a7c89434bc,SIN ACTUALIZAR,0,No
454045873b331766,ACTIVA,0,No
18e2cd724415059f,ACTIVA,0,No
66e3d2ac55fec606,SIN ACTUALIZAR,0,No
353e35a0ea960d46,SIN ACTUALIZAR,0,No
07319501616d56d6,SIN ACTUALIZAR,0,No
27eae8c9f8c59e3f,SIN ACTUALIZAR,0,No
f6c6cdf729b18785,SIN ACTUALIZAR,0,No
b7d585abfb0a2790,ACTIVA,0,No
6562acabdda79006,SIN ACTUALIZAR,0,No
08ae804484bb82a1,SIN ACTUALIZAR,0,No
b770d31bafdb58ae,SIN ACTUALIZAR,0,No
ab95eacfa9247b92,SIN ACTUALIZAR,0,No
efaa00d50bdd75db,SIN ACTUALIZAR,0,No
367db0be8e658e95,SIN ACTUALIZAR,0,No
a4851e4b87769c0a,SIN ACTUALIZAR,0,No
08bc14aa3d420b0d,SIN ACTUALIZAR,0,No
0a9b7cbcd461d1a8,SIN ACTUALIZAR,0,No
221dea80c4dedde9,SIN ACTUALIZAR,0,No
c4cbd7c861e6f1eb,SIN ACTUALIZAR,0,No
08fceb7eae8b0b70,SIN ACTUALIZAR,0,No
f3e0a5976e99b4c7,SIN ACTUALIZAR,0,No
a186f2536334b93b,SIN ACTUALIZAR,0,No
d34b606b0eee7396,SIN ACTUALIZAR,0,No
d8951310793eb3e9,SIN ACTUALIZAR,0,No
c56aa9fa27548aa1,SIN ACTUALIZAR,0,No
c96f664d5d94f877,SIN ACTUALIZAR,0,No
62ce9c1cdb9e3600,SIN ACTUALIZAR,0,No
dac83bb166491b23,SIN ACTUALIZAR,0,No
1b656b5ff85434f8,SIN ACTUALIZAR,0,No
879d43d2f0dbd425,SIN ACTUALIZAR,0,No
cf88820803c3c342,SIN ACTUALIZAR,0,No
28d3ce984b126514,SIN ACTUALIZAR,0,No
05aedabc78470836,SIN ACTUALIZAR,0,No
129b6b09c0b3b82e,SIN ACTUALIZAR,0,No
9f6f684b2451cc47,SIN ACTUALIZAR,0,No
e3fe618151cf6d9d,SIN ACTUALIZAR,0,No
fa65fe392c91e684,SIN ACTUALIZAR,0,No
8cf0d4301190a4bd,SIN ACTUALIZAR,0,No
fe9036dfac219563,SIN ACTUALIZAR,0,No
d905112a12a6191d,SIN ACTUALIZAR,0,No
110fa56df8facc78,SIN ACTUALIZAR,0,No
5be6e62e52efb78d,SIN ACTUALIZAR,0,No
f765e6cd73e3b2d6,SIN ACTUALIZAR,0,No
d9b76e73f74e659b,SIN ACTUALIZAR,0,No
2c91e42c2d93d08a,SIN ACTUALIZAR,0,No
3ba0674698059392,SIN ACTUALIZAR,0,No
db068c71019cf3af,SIN ACTUALIZAR,0,No
cb633ac0a288ee6a,SIN ACTUALIZAR,0,No
2244c25f966e3897,SIN ACTUALIZAR,0,No
9e6cf5065e007b66,SIN ACTUALIZAR,0,No
970ea8191c9c8d14,SIN ACTUALIZAR,0,No
afa084e37c9a0d0c,SIN ACTUALIZAR,0,No
18331ebc79671d43,SIN ACTUALIZAR,0,No
3ef839149657d12a,SIN ACTUALIZAR,0,No
dd906b72bb41b297,SIN ACTUALIZAR,0,No
93c685af6802e94c,SIN ACTUALIZAR,0,No
1b5c3adff66e9195,SIN ACTUALIZAR,0,No
20825d7b541755bf,ACTIVA,0,No
665c5a87cc8c6767,SIN ACTUALIZAR,0,No
b513f013566e2bd6,SIN ACTUALIZAR,0,No
4eae2d460f24a331,SIN ACTUALIZAR,0,No
e49e2453f300fa11,SIN ACTUALIZAR,0,No
12712951aa8c8bc2,SIN ACTUALIZAR,0,No
c55d1110f4ca2099,SIN ACTUALIZAR,0,No
cd892ad205d39ab5,SIN ACTUALIZAR,0,No
e5e3eb7ac44055c2,SIN ACTUALIZAR,0,No
3f114996ac384f8c,SIN ACTUALIZAR,0,No
66e9c3f858f17c41,SIN ACTUALIZAR,0,No
3657e084d66c9a0b,SIN ACTUALIZAR,0,No
d6a493627cf80d0d,SIN ACTUALIZAR,0,No
8a06ebfaa9b79112,SIN ACTUALIZAR,0,No
dd4a53ffcf3d7389,SIN ACTUALIZAR,0,No
7f9477b456e68c92,SIN ACTUALIZAR,0,No
d266f5d63e618622,SIN ACTUALIZAR,0,No
c58c7cd0909bc5a8,SIN ACTUALIZAR,0,No
4ef4f04a59429e5d,SIN ACTUALIZAR,0,No
6162194c6d98c8d8,SIN ACTUALIZAR,0,No
5a8793f950946952,SIN ACTUALIZAR,0,No
5e25119e91122f54,SIN ACTUALIZAR,0,No
598800d77add6ca5,SIN ACTUALIZAR,0,No
d4a0dfc566eeb7e4,SIN ACTUALIZAR,0,No
e68482a025daca88,ACTIVA,0,No
edc73ae05296d9fe,SIN ACTUALIZAR,0,No
ee2d28115588cf5c,SIN ACTUALIZAR,0,No
6771cc5954ed26c8,SIN ACTUALIZAR,0,No
7ab34aef55090a3a,SIN ACTUALIZAR,0,No
178270c8986afcf1,SIN ACTUALIZAR,0,No
fdcc7dc692360a74,SIN ACTUALIZAR,0,No
cc9cc99ae1e153cc,SIN ACTUALIZAR,0,No
858656c7fd65a29e,SIN ACTUALIZAR,0,No
bd32631411c59019,SIN ACTUALIZAR,0,No
718a54c47f059f74,SIN ACTUALIZAR,0,No
289627937fddd871,SIN ACTUALIZAR,0,No
42254207576dd1cf,SIN ACTUALIZAR,0,No
f54f0df5fa6970cd,SIN ACTUALIZAR,0,No
08d24d2a64e30d32,SIN ACTUALIZAR,0,No
6a12e2114a4de821,SIN ACTUALIZAR,0,No
7ef4a0408b07a66e,SIN ACTUALIZAR,0,No
23c8e3a71e032ab8,SIN ACTUALIZAR,0,No
a4932a8303f0c13b,SIN ACTUALIZAR,0,No
9c563b54c4cf3abb,SIN ACTUALIZAR,0,No
fdd2d9e412262ef6,SIN ACTUALIZAR,0,No
593db514530578cd,SIN ACTUALIZAR,0,No
088ba1fb63cf90fc,SIN ACTUALIZAR,0,No
22a48e36a823ac17,SIN ACTUALIZAR,0,No
3c79b481cfb8016f,SIN ACTUALIZAR,0,No
d2ec4dad128f3318,SIN ACTUALIZAR,0,No
514d3f0b0b27c4eb,ACTIVA,0,No
cd935b7a3ed47fa9,SIN ACTUALIZAR,0,No
5344ac1bbf825b5e,SIN ACTUALIZAR,0,No
7e12ef6a654627cd,SIN ACTUALIZAR,0,No
9bd1d97fda570b9e,SIN ACTUALIZAR,0,No
3539e8afcacc5756,SIN ACTUALIZAR,0,No
d4e45346a71c4e4b,SIN ACTUALIZAR,0,No
63e450258ed555a3,ACTIVA,0,No
8f9482d77bfb4622,SIN ACTUALIZAR,0,No
3f9eedfee4832f7d,SIN ACTUALIZAR,0,No
4f4b0cd0428505a9,SIN ACTUALIZAR,0,No
2465f1df94cdabdd,SIN ACTUALIZAR,0,No
5453c3aaf60160a2,SIN ACTUALIZAR,0,No
ac21791a5807ae2b,SIN ACTUALIZAR,0,No
0bcb98620ad9057f,SIN ACTUALIZAR,0,No
26da6cfbe7dee190,SIN ACTUALIZAR,0,No
f18eed4de9443547,SIN ACTUALIZAR,0,No
75d5fcf005ce8ebc,ACTIVA,0,No
c3b000875e19cdb8,SIN ACTUALIZAR,0,No
94b61028667f7307,SIN ACTUALIZAR,0,No
d3cb38860bb2775f,SIN ACTUALIZAR,0,No
0a3ddcd71cf30a56,SIN ACTUALIZAR,0,No
d4fcdfa73358abbf,ACTIVA,0,No
29551683ba9b772a,SIN ACTUALIZAR,0,No
823e1f7988ef795a,SIN ACTUALIZAR,0,No
64b9663ba7d579de,SIN ACTUALIZAR,0,No
6ff1082f01b2ffb7,SIN ACTUALIZAR,0,No
61f35d18e91a0c77,SIN ACTUALIZAR,0,No
1e117b396c77c6bc,SIN ACTUALIZAR,0,No
f2272ce82becf650,ACTIVA,0,No
a7ced52aa9d19613,ACTIVA,0,No
2091f2fa56f5ced0,SIN ACTUALIZAR,0,No
769efc2beabd04e9,SIN ACTUALIZAR,0,No
ba7552f4c7a81df9,SIN ACTUALIZAR,0,No
66c751f6bb19bfe8,SIN ACTUALIZAR,0,No
2005172a469543a6,SIN ACTUALIZAR,0,No
cff8b4510844ac4c,ACTIVA,0,No
4bf800ac362b7666,SIN ACTUALIZAR,0,No
678ae702bb5e1c23,SIN ACTUALIZAR,0,No
83c00fb91104a5fe,SIN ACTUALIZAR,0,No
